Apeldoorn - Zutphen,,,,,,,,,,,
Dordrecht - Geldermalsen,,,,,,,,,,,
Haarlem - Leiden Centraal,,,,,,,,,,,
Breda - Roosendaal,,,,,,,,,,,
"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",,,,,,,,,,,
Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
"Breda - Dordrecht, Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",,,,,,,,,,,
's-Hertogenbosch - Utrecht Centraal,,,,,,,,,,,
Arnhem - Utrecht Centraal,,,,,,,,,,,
Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
Breda - Roosendaal,,,,,,,,,,,
Haarlem - Leiden Centraal,,,,,,,,,,,
"Breda - Tilburg, Eindhoven - Tilburg",,,,,,,,,,,
"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",,,,,,,,,,,
Den Haag HS - Rotterdam Centraal,,,,,,,,,,,
Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
Apeldoorn - Deventer,,,,,,,,,,,
Winterswijk - Zutphen,,,,,,,,,,,
"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",,,,,,,,,,,
"Berlin Ostbahnhof - Hengelo, Hengelo - Oldenzaal, Hengelo - Zutphen",,,,,,,,,,,
Eindhoven - Venlo,,,,,,,,,,,
"Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)",,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
Roosendaal - Vlissingen,,,,,,,,,,,
Antwerpen-Centraal - Roosendaal,,,,,,,,,,,
Breda - Tilburg,,,,,,,,,,,
"'s-Hertogenbosch - Tilburg, Breda - Tilburg",,,,,,,,,,,
Haarlem - Uitgeest,,,,,,,,,,,
Arnhem - Winterswijk,,,,,,,,,,,
's-Hertogenbosch - Tilburg,,,,,,,,,,,
Nijmegen - Venlo,,,,,,,,,,,
Leeuwarden - Stavoren,,,,,,,,,,,
Arnhem - Winterswijk,,,,,,,,,,,
Leeuwarden - Stavoren,,,,,,,,,,,
"Rotterdam Centraal - Schiphol Airport, Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",,,,,,,,,,,
Schiphol Airport - Utrecht Centraal,,,,,,,,,,,
Amersfoort - Schiphol Airport,,,,,,,,,,,
"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",,,,,,,,,,,
"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",,,,,,,,,,,
Schiphol Airport - Utrecht Centraal,,,,,,,,,,,
"Alkmaar - Amsterdam Centraal, Amersfoort - Amsterdam Centraal, Amsterdam Centraal - Haarlem, Amsterdam Centraal - Hoorn, Amsterdam Centraal - Lelystad Centrum, Amsterdam Centraal - Schiphol Airport, Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden",,,,,,,,,,,
Amersfoort - Schiphol Airport,,,,,,,,,,,
Breda - Roosendaal,,,,,,,,,,,
Groningen - Leeuwarden,,,,,,,,,,,
Amersfoort - Apeldoorn,,,,,,,,,,,
"Breda - Dordrecht, Dordrecht - Roosendaal",,,,,,,,,,,
Apeldoorn - Zutphen,,,,,,,,,,,
Emmen - Zwolle,,,,,,,,,,,
Groningen - Leer (Ostfriesland),,,,,,,,,,,
Arnhem - Winterswijk,,,,,,,,,,,
"Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)",,,,,,,,,,,
Dordrecht - Roosendaal,,,,,,,,,,,
Nijmegen - Venlo,,,,,,,,,,,
Arnhem - Zutphen,,,,,,,,,,,
Dordrecht - Geldermalsen,,,,,,,,,,,
Rhenen - Utrecht Centraal,,,,,,,,,,,
Arnhem - Utrecht Centraal,,,,,,,,,,,
"'s-Hertogenbosch - Tilburg, Breda - Tilburg",,,,,,,,,,,
Almelo - Deventer,,,,,,,,,,,
Nijmegen - Venlo,,,,,,,,,,,
Arnhem - Utrecht Centraal,,,,,,,,,,,
Arnhem - Nijmegen,,,,,,,,,,,
Antwerpen-Centraal - Roosendaal,,,,,,,,,,,
Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
"Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",,,,,,,,,,,
Nijmegen - Venlo,,,,,,,,,,,
Deventer - Zutphen,,,,,,,,,,,
Arnhem - Winterswijk,,,,,,,,,,,
Heerlen - Maastricht,,,,,,,,,,,
Arnhem - Winterswijk,,,,,,,,,,,
's-Hertogenbosch - Utrecht Centraal,,,,,,,,,,,
Amersfoort - Zwolle,,,,,,,,,,,
,,,,,,,,,,,
"Groningen - Zwolle, Leeuwarden - Zwolle",,,,,,,,,,,
Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
Alphen a/d Rijn - Gouda,,,,,,,,,,,
Arnhem - Zutphen,,,,,,,,,,,
Arnhem - Zutphen,,,,,,,,,,,
Amersfoort - Zwolle,,,,,,,,,,,
Kampen - Zwolle,,,,,,,,,,,
Arnhem - Nijmegen,,,,,,,,,,,
"Arnhem - Utrecht Centraal, Rhenen - Utrecht Centraal",,,,,,,,,,,
Rhenen - Utrecht Centraal,,,,,,,,,,,
"Amsterdam Centraal - Utrecht Centraal, Schiphol Airport - Utrecht Centraal",,,,,,,,,,,
Arnhem - Winterswijk,,,,,,,,,,,
Eindhoven - Roermond,,,,,,,,,,,
's-Hertogenbosch - Nijmegen,,,,,,,,,,,
Nijmegen - Venlo,,,,,,,,,,,
"Den Haag Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal",,,,,,,,,,,
"Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",,,,,,,,,,,
Rotterdam Centraal - Utrecht Centraal,,,,,,,,,,,
Den Haag Centraal - Utrecht Centraal,,,,,,,,,,,
Eindhoven - Roermond,,,,,,,,,,,
Schiphol Airport - Utrecht Centraal,,,,,,,,,,,
"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport",,,,,,,,,,,
Leiden Centraal - Schiphol Airport,,,,,,,,,,,
Dordrecht - Geldermalsen,,,,,,,,,,,
Nijmegen - Venlo,,,,,,,,,,,
Groningen - Zwolle,,,,,,,,,,,
Rotterdam Centraal - Utrecht Centraal,,,,,,,,,,,
Roosendaal - Vlissingen,,,,,,,,,,,
Breda - Roosendaal,,,,,,,,,,,
"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport",,,,,,,,,,,
Lelystad Centrum - Schiphol Airport,,,,,,,,,,,
Amersfoort - Schiphol Airport,,,,,,,,,,,
's-Hertogenbosch - Utrecht Centraal,,,,,,,,,,,
's-Hertogenbosch - Nijmegen,,,,,,,,,,,
Schiphol Airport - Utrecht Centraal,,,,,,,,,,,
's-Hertogenbosch - Eindhoven,,,,,,,,,,,
's-Hertogenbosch - Tilburg,,,,,,,,,,,
Eindhoven - Venlo,,,,,,,,,,,
Alkmaar - Amsterdam Centraal,,,,,,,,,,,
Arnhem - Zutphen,,,,,,,,,,,
Amersfoort - Zwolle,,,,,,,,,,,
Breda - Roosendaal,,,,,,,,,,,
Arnhem - Zutphen,,,,,,,,,,,
"Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",,,,,,,,,,,
Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
Leeuwarden - Stavoren,,,,,,,,,,,
Haarlem - Uitgeest,,,,,,,,,,,
Leiden Centraal - Schiphol Airport,,,,,,,,,,,
Schiphol Airport - Utrecht Centraal,,,,,,,,,,,
Lelystad Centrum - Schiphol Airport,,,,,,,,,,,
"Amersfoort - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",,,,,,,,,,,
Roosendaal - Vlissingen,,,,,,,,,,,
Eindhoven - Venlo,,,,,,,,,,,
"Almelo - Deventer, Almelo - Zwolle",,,,,,,,,,,
"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",,,,,,,,,,,
Alphen a/d Rijn - Gouda,,,,,,,,,,,
's-Hertogenbosch - Utrecht Centraal,,,,,,,,,,,
"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",,,,,,,,,,,
Amsterdam Centraal - Lelystad Centrum,,,,,,,,,,,
Almere Oostvaarders - Utrecht Centraal,,,,,,,,,,,
Breda - Dordrecht,,,,,,,,,,,
"Nijmegen - Venlo, Roermond - Venlo",,,,,,,,,,,
"Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",,,,,,,,,,,
Eindhoven - Tilburg,,,,,,,,,,,
"'s-Hertogenbosch - Tilburg, Breda - Tilburg",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Delfzijl - Groningen,,,,,,,,,,,
"Deventer - Zutphen, Deventer - Zwolle",,,,,,,,,,,
Amersfoort - Zwolle,,,,,,,,,,,
"Amersfoort - Apeldoorn, Apeldoorn - Deventer",,,,,,,,,,,
Amersfoort - Ede-Wageningen,,,,,,,,,,,
Nijmegen - Venlo,,,,,,,,,,,
Nijmegen - Venlo,,,,,,,,,,,
Roermond - Venlo,,,,,,,,,,,
Amersfoort - Zwolle,,,,,,,,,,,
"Liège-Guillemins - Maastricht, Maastricht - Maastricht Randwyck",,,,,,,,,,,
"Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)",,,,,,,,,,,
Almelo - Deventer,,,,,,,,,,,
Enkhuizen - Hoorn,,,,,,,,,,,
Arnhem - Utrecht Centraal,,,,,,,,,,,
Arnhem - Zutphen,,,,,,,,,,,
"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport, Amersfoort - Zwolle",,,,,,,,,,,
Amersfoort - Utrecht Centraal,,,,,,,,,,,
Amersfoort - Utrecht Centraal,,,,,,,,,,,
Arnhem - Zutphen,,,,,,,,,,,
Haarlem - Uitgeest,,,,,,,,,,,
's-Hertogenbosch - Utrecht Centraal,,,,,,,,,,,
Alkmaar - Amsterdam Centraal,,,,,,,,,,,
,,,,,,,,,,,
Roosendaal - Vlissingen,,,,,,,,,,,
Leeuwarden - Stavoren,,,,,,,,,,,
Leeuwarden - Zwolle,,,,,,,,,,,
Eindhoven - Roermond,,,,,,,,,,,
Arnhem - Zutphen,,,,,,,,,,,
Hamm (Westf.) - Venlo,,,,,,,,,,,
Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
Amersfoort - Amsterdam Centraal,,,,,,,,,,,
"Antwerpen-Centraal - Roosendaal, Breda - Roosendaal, Dordrecht - Roosendaal, Roosendaal - Vlissingen",,,,,,,,,,,
Apeldoorn - Zutphen,,,,,,,,,,,
Arnhem - Zutphen,,,,,,,,,,,
Almere Oostvaarders - Utrecht Centraal,,,,,,,,,,,
"Amersfoort - Amsterdam Centraal, Amsterdam Centraal - Lelystad Centrum",,,,,,,,,,,
"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport",,,,,,,,,,,
"Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",,,,,,,,,,,
Schiphol Airport - Utrecht Centraal,,,,,,,,,,,
"Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",,,,,,,,,,,
Roermond - Sittard,,,,,,,,,,,
Nijmegen - Venlo,,,,,,,,,,,
"Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden",,,,,,,,,,,
Dordrecht - Geldermalsen,,,,,,,,,,,
"Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
"Arnhem - Nijmegen, Arnhem - Utrecht Centraal",,,,,,,,,,,
Amsterdam Centraal - Hoorn,,,,,,,,,,,
Heerlen - Maastricht,,,,,,,,,,,
"Alkmaar - Den Helder, Alkmaar - Hoorn",,,,,,,,,,,
Heerlen - Stolberg Altstadt,,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
Arnhem - Winterswijk,,,,,,,,,,,
Groningen - Roodeschool,,,,,,,,,,,
Alkmaar - Den Helder,,,,,,,,,,,
's-Hertogenbosch - Nijmegen,,,,,,,,,,,
"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",,,,,,,,,,,
"Amsterdam Centraal - Schiphol Airport, Schiphol Airport - Zaandam",,,,,,,,,,,
's-Hertogenbosch - Eindhoven,,,,,,,,,,,
's-Hertogenbosch - Nijmegen,,,,,,,,,,,
"Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",,,,,,,,,,,
"Breda - Tilburg, Eindhoven - Tilburg",,,,,,,,,,,
Roermond - Sittard,,,,,,,,,,,
Rhenen - Utrecht Centraal,,,,,,,,,,,
Arnhem - Utrecht Centraal,,,,,,,,,,,
Emmen - Zwolle,,,,,,,,,,,
's-Hertogenbosch - Tilburg,,,,,,,,,,,
Arnhem - Winterswijk,,,,,,,,,,,
Amersfoort - Ede-Wageningen,,,,,,,,,,,
Breda - Dordrecht,,,,,,,,,,,
"Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal",,,,,,,,,,,
"Amsterdam Centraal - Utrecht Centraal, Rhenen - Utrecht Centraal, Schiphol Airport - Utrecht Centraal",,,,,,,,,,,
Haarlem - Zandvoort aan Zee,,,,,,,,,,,
"Amsterdam Centraal - Hoorn, Enkhuizen - Hoorn",,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
"Amersfoort - Apeldoorn, Apeldoorn - Deventer",,,,,,,,,,,
"Eindhoven - Roermond, Roermond - Sittard",,,,,,,,,,,
Breda - Dordrecht,,,,,,,,,,,
Arnhem - Utrecht Centraal,,,,,,,,,,,
's-Hertogenbosch - Tilburg,,,,,,,,,,,
Amersfoort - Ede-Wageningen,,,,,,,,,,,
Arnhem - Winterswijk,,,,,,,,,,,
Amsterdam Centraal - Utrecht Centraal,,,,,,,,,,,
"Almelo - Deventer, Almelo - Hengelo, Almelo - Mariënberg, Almelo - Zwolle",,,,,,,,,,,
"Amersfoort - Amsterdam Centraal, Amersfoort - Zwolle",,,,,,,,,,,
"Amsterdam Centraal - Hoorn, Enkhuizen - Hoorn",,,,,,,,,,,
Amersfoort - Ede-Wageningen,,,,,,,,,,,
"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",,,,,,,,,,,
Breda - Tilburg,,,,,,,,,,,
"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",,,,,,,,,,,
Alkmaar - Amsterdam Centraal,,,,,,,,,,,
Lelystad Centrum - Schiphol Airport,,,,,,,,,,,
Winterswijk - Zutphen,,,,,,,,,,,
Alkmaar - Den Helder,,,,,,,,,,,
Dordrecht - Geldermalsen,,,,,,,,,,,
"Breda - Dordrecht, Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",,,,,,,,,,,
Rotterdam Centraal - Utrecht Centraal,,,,,,,,,,,
Roosendaal - Vlissingen,,,,,,,,,,,
"Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden, Schiphol Airport - Utrecht Centraal",,,,,,,,,,,
Amersfoort - Utrecht Centraal,,,,,,,,,,,
Amsterdam Centraal - Utrecht Centraal,,,,,,,,,,,
Schiphol Airport - Utrecht Centraal,,,,,,,,,,,
Winterswijk - Zutphen,,,,,,,,,,,
Arnhem - Winterswijk,,,,,,,,,,,
Arnhem - Winterswijk,,,,,,,,,,,
"Breda - Dordrecht, Dordrecht - Roosendaal, Dordrecht - Rotterdam Centraal",,,,,,,,,,,
"Breda - Dordrecht, Dordrecht - Roosendaal, Dordrecht - Rotterdam Centraal",,,,,,,,,,,
Dordrecht - Geldermalsen,,,,,,,,,,,
Rotterdam Centraal - Utrecht Centraal,,,,,,,,,,,
"'s-Hertogenbosch - Eindhoven, 's-Hertogenbosch - Nijmegen, 's-Hertogenbosch - Tilburg, 's-Hertogenbosch - Utrecht Centraal",,,,,,,,,,,
Eindhoven - Roermond,,,,,,,,,,,
Schiphol Airport - Utrecht Centraal,,,,,,,,,,,
"Arnhem - Frankfurt (M) Hbf, Arnhem - Winterswijk",,,,,,,,,,,
Arnhem - Zutphen,,,,,,,,,,,
"Arnhem - Nijmegen, Arnhem - Utrecht Centraal, Schiphol Airport - Utrecht Centraal",,,,,,,,,,,
"'s-Hertogenbosch - Utrecht Centraal, Amsterdam Centraal - Utrecht Centraal",,,,,,,,,,,
Alphen a/d Rijn - Gouda,,,,,,,,,,,
"'s-Hertogenbosch - Eindhoven, 's-Hertogenbosch - Nijmegen, 's-Hertogenbosch - Tilburg, 's-Hertogenbosch - Utrecht Centraal",,,,,,,,,,,
"'s-Hertogenbosch - Tilburg, Breda - Tilburg",,,,,,,,,,,
Maastricht - Sittard,,,,,,,,,,,
Eindhoven - Roermond,,,,,,,,,,,
Schiphol Airport - Utrecht Centraal,,,,,,,,,,,
"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport",,,,,,,,,,,
Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
Arnhem - Winterswijk,,,,,,,,,,,
"Alkmaar - Amsterdam Centraal, Alkmaar - Den Helder",,,,,,,,,,,
"Breda - Dordrecht, Dordrecht - Roosendaal",,,,,,,,,,,
Lelystad Centrum - Schiphol Airport,,,,,,,,,,,
"Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",,,,,,,,,,,
"Rotterdam Centraal - Schiphol Airport, Amsterdam Centraal - Schiphol Airport",,,,,,,,,,,
Leeuwarden - Stavoren,,,,,,,,,,,
Winterswijk - Zutphen,,,,,,,,,,,
Rotterdam Centraal - Utrecht Centraal,,,,,,,,,,,
,,,,,,,,,,,
Enschede - Hengelo,,,,,,,,,,,
Breda - Tilburg,,,,,,,,,,,
"'s-Hertogenbosch - Utrecht Centraal, Tiel - Utrecht Centraal",,,,,,,,,,,
Emmen - Zwolle,,,,,,,,,,,
Arnhem - Zutphen,,,,,,,,,,,
Berlin Ostbahnhof - Hengelo,,,,,,,,,,,
"Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag Centraal - Utrecht Centraal",,,,,,,,,,,
"'s-Hertogenbosch - Eindhoven, Eindhoven - Tilburg",,,,,,,,,,,
"Rotterdam Centraal - Schiphol Airport, Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",,,,,,,,,,,
"Arnhem - Nijmegen, Arnhem - Utrecht Centraal",,,,,,,,,,,
Nijmegen - Venlo,,,,,,,,,,,
Deventer - Zwolle,,,,,,,,,,,
Almelo - Zwolle,,,,,,,,,,,
Breda - Roosendaal,,,,,,,,,,,
's-Hertogenbosch - Utrecht Centraal,,,,,,,,,,,
's-Hertogenbosch - Utrecht Centraal,,,,,,,,,,,
Dordrecht - Roosendaal,,,,,,,,,,,
Breda - Dordrecht,,,,,,,,,,,
"Leiden Centraal - Schiphol Airport, Schiphol Airport - Zaandam",,,,,,,,,,,
Almelo - Hengelo,,,,,,,,,,,
"Almelo - Hengelo, Enschede - Hengelo",,,,,,,,,,,
"Berlin Ostbahnhof - Hengelo, Hengelo - Oldenzaal",,,,,,,,,,,
Breda - Roosendaal,,,,,,,,,,,
Kampen - Zwolle,,,,,,,,,,,
Hamm (Westf.) - Venlo,,,,,,,,,,,
Amsterdam Centraal - Hoorn,,,,,,,,,,,
Amersfoort - Amsterdam Centraal,,,,,,,,,,,
Amersfoort - Ede-Wageningen,,,,,,,,,,,
Amersfoort - Utrecht Centraal,,,,,,,,,,,
"Amersfoort - Apeldoorn, Amersfoort - Utrecht Centraal, Apeldoorn - Deventer, Rotterdam Centraal - Utrecht Centraal",,,,,,,,,,,
Amersfoort - Schiphol Airport,,,,,,,,,,,
Delfzijl - Groningen,,,,,,,,,,,
"Breda - Dordrecht, Dordrecht - Roosendaal, Dordrecht - Rotterdam Centraal",,,,,,,,,,,
Dordrecht - Geldermalsen,,,,,,,,,,,
Delfzijl - Groningen,,,,,,,,,,,
Dordrecht - Rotterdam Centraal,,,,,,,,,,,
Alphen a/d Rijn - Gouda,,,,,,,,,,,
Alphen a/d Rijn - Gouda,,,,,,,,,,,
's-Hertogenbosch - Tilburg,,,,,,,,,,,
Rotterdam Centraal - Utrecht Centraal,,,,,,,,,,,
Breda - Tilburg,,,,,,,,,,,
Amersfoort - Ede-Wageningen,,,,,,,,,,,
Arnhem - Winterswijk,,,,,,,,,,,
Antwerpen-Centraal - Roosendaal,,,,,,,,,,,
Amsterdam Centraal - Hoorn,,,,,,,,,,,
"Rotterdam Centraal - Schiphol Airport, Amsterdam Centraal - Schiphol Airport",,,,,,,,,,,
Amsterdam Centraal - Utrecht Centraal,,,,,,,,,,,
Almelo - Deventer,,,,,,,,,,,
"Almelo - Deventer, Almelo - Hengelo, Enschede - Hengelo",,,,,,,,,,,
Breda - Tilburg,,,,,,,,,,,
Breda - Dordrecht,,,,,,,,,,,
"Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",,,,,,,,,,,
Lelystad Centrum - Schiphol Airport,,,,,,,,,,,
"Eindhoven - Venlo, Nijmegen - Venlo",,,,,,,,,,,
Den Haag Centraal - Utrecht Centraal,,,,,,,,,,,
Amersfoort - Zwolle,,,,,,,,,,,
's-Hertogenbosch - Tilburg,,,,,,,,,,,
's-Hertogenbosch - Eindhoven,,,,,,,,,,,
Breda - Dordrecht,,,,,,,,,,,
Hamm (Westf.) - Venlo,,,,,,,,,,,
"Rotterdam Centraal - Schiphol Airport, Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",,,,,,,,,,,
Roermond - Venlo,,,,,,,,,,,
Schiphol Airport - Utrecht Centraal,,,,,,,,,,,
"Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)",,,,,,,,,,,
"Almelo - Deventer, Almelo - Hengelo, Enschede - Hengelo",,,,,,,,,,,
Rotterdam Centraal - Utrecht Centraal,,,,,,,,,,,
Heerlen - Sittard,,,,,,,,,,,
Den Haag HS - Rotterdam Centraal,,,,,,,,,,,
Amersfoort - Apeldoorn,,,,,,,,,,,
Winterswijk - Zutphen,,,,,,,,,,,
Groningen - Leeuwarden,,,,,,,,,,,
Den Haag Centraal - Utrecht Centraal,,,,,,,,,,,
Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
"Delfzijl - Groningen, Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland), Groningen - Leeuwarden, Groningen - Roodeschool, Groningen - Veendam, Groningen - Zwolle",,,,,,,,,,,
Arnhem - Tiel,,,,,,,,,,,
Nijmegen - Venlo,,,,,,,,,,,
Roermond - Venlo,,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
"Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",,,,,,,,,,,
Alkmaar - Amsterdam Centraal,,,,,,,,,,,
Alkmaar - Hoorn,,,,,,,,,,,
Roermond - Venlo,,,,,,,,,,,
Amersfoort - Zwolle,,,,,,,,,,,
Amersfoort - Zwolle,,,,,,,,,,,
Baarn - Utrecht Centraal,,,,,,,,,,,
Baarn - Utrecht Centraal,,,,,,,,,,,
Den Haag HS - Rotterdam Centraal,,,,,,,,,,,
"Arnhem - Frankfurt (M) Hbf, Arnhem - Nijmegen, Arnhem - Tiel, Arnhem - Utrecht Centraal, Arnhem - Winterswijk, Arnhem - Zutphen",,,,,,,,,,,
Amersfoort - Zwolle,,,,,,,,,,,
Amersfoort - Zwolle,,,,,,,,,,,
's-Hertogenbosch - Tilburg,,,,,,,,,,,
"Breda - Dordrecht, Dordrecht - Geldermalsen, Dordrecht - Roosendaal, Dordrecht - Rotterdam Centraal",,,,,,,,,,,
Dordrecht - Geldermalsen,,,,,,,,,,,
Antwerpen-Centraal - Roosendaal,,,,,,,,,,,
Dordrecht - Geldermalsen,,,,,,,,,,,
Amersfoort - Ede-Wageningen,,,,,,,,,,,
"Breda - Dordrecht, Dordrecht - Roosendaal",,,,,,,,,,,
"Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)",,,,,,,,,,,
Schiphol Airport - Utrecht Centraal,,,,,,,,,,,
"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",,,,,,,,,,,
"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",,,,,,,,,,,
Lelystad Centrum - Schiphol Airport,,,,,,,,,,,
Amersfoort - Schiphol Airport,,,,,,,,,,,
Den Haag Centraal - Den Haag HS,,,,,,,,,,,
Dordrecht - Rotterdam Centraal,,,,,,,,,,,
"'s-Hertogenbosch - Tilburg, Breda - Tilburg, Eindhoven - Tilburg",,,,,,,,,,,
Deventer - Zutphen,,,,,,,,,,,
Eindhoven - Roermond,,,,,,,,,,,
Winterswijk - Zutphen,,,,,,,,,,,
Amersfoort - Apeldoorn,,,,,,,,,,,
Groningen - Leeuwarden,,,,,,,,,,,
Heerlen - Sittard,,,,,,,,,,,
Almelo - Mariënberg,,,,,,,,,,,
Heerlen - Maastricht,,,,,,,,,,,
Almelo - Mariënberg,,,,,,,,,,,
Breda - Roosendaal,,,,,,,,,,,
Groningen - Leeuwarden,,,,,,,,,,,
Eindhoven - Venlo,,,,,,,,,,,
Heerlen - Maastricht,,,,,,,,,,,
's-Hertogenbosch - Eindhoven,,,,,,,,,,,
Leeuwarden - Stavoren,,,,,,,,,,,
's-Hertogenbosch - Nijmegen,,,,,,,,,,,
Harlingen Haven - Leeuwarden,,,,,,,,,,,
Groningen - Zwolle,,,,,,,,,,,
Amsterdam Centraal - Hoorn,,,,,,,,,,,
's-Hertogenbosch - Nijmegen,,,,,,,,,,,
Arnhem - Utrecht Centraal,,,,,,,,,,,
"Arnhem - Utrecht Centraal, Rhenen - Utrecht Centraal, Schiphol Airport - Utrecht Centraal",,,,,,,,,,,
Arnhem - Utrecht Centraal,,,,,,,,,,,
"Rotterdam Centraal - Schiphol Airport, Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
"Arnhem - Nijmegen, Arnhem - Utrecht Centraal",,,,,,,,,,,
Amersfoort - Zwolle,,,,,,,,,,,
Delfzijl - Groningen,,,,,,,,,,,
"Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",,,,,,,,,,,
Haarlem - Uitgeest,,,,,,,,,,,
"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport, Amersfoort - Zwolle",,,,,,,,,,,
Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
"Breda - Dordrecht, Dordrecht - Geldermalsen, Dordrecht - Roosendaal, Dordrecht - Rotterdam Centraal",,,,,,,,,,,
